Serie,dateprel,geno,bac,trait,ST,idepi,niveau,idepillet,dateflo,grain,pfmg,psmg,volmm3,qteaumg,teneaupct,temp,daa,msumtpgr
3,05/04/2016,49,6,31,145,670,2,12,30/03/2016,2,26.29,,36.09171684,,,29,6,149.9
3,05/04/2016,49,6,31,145,670,2,13,30/03/2016,1,27.653,6.054,35.55379699,21.599,78.1072578,29,6,149.9
3,05/04/2016,49,6,31,145,670,2,13,30/03/2016,2,28.296,,36.59858358,,,29,6,149.9
3,07/04/2016,49,6,31,290,672,2,14,27/03/2016,1,53.675,19.449,57.41317653,34.226,63.76525384,29,11,291.6
3,07/04/2016,49,6,31,290,672,2,14,27/03/2016,2,51.321,,56.85822757,,,29,11,291.6
3,07/04/2016,49,6,31,290,672,2,15,27/03/2016,1,54.032,19.746,60.77592684,34.286,63.45498964,29,11,291.6
3,07/04/2016,49,6,31,290,672,2,15,27/03/2016,2,47.074,,52.60395276,,,29,11,291.6
3,12/04/2016,49,6,31,500,673,2,12,24/03/2016,1,33.851,14.952,40.36001563,18.899,55.82996071,29,19,506.6
3,12/04/2016,49,6,31,500,673,2,12,24/03/2016,2,36.658,,41.06822667,,,29,19,506.6
3,12/04/2016,49,6,31,500,673,2,13,24/03/2016,1,37.23,16.04,42.04189164,21.19,56.91646522,29,19,506.6
3,12/04/2016,49,6,31,500,673,2,13,24/03/2016,2,32.934,,40.04247263,,,29,19,506.6
3,29/03/2016,49,6,31,67,674,2,13,26/03/2016,1,9.178,1.846,16.34595158,7.332,79.88668555,29,3,65.8
3,29/03/2016,49,6,31,67,674,2,13,26/03/2016,2,5.635,,12.99722526,,,29,3,65.8
3,29/03/2016,49,6,31,67,674,2,14,26/03/2016,1,9.416,1.853,14.68110469,7.563,80.32073067,29,3,65.8
3,29/03/2016,49,6,31,67,674,2,14,26/03/2016,2,4.727,,12.78886897,,,29,3,65.8
3,25/03/2016,49,5,30,0,589,2,12,25/03/2016,2,1.908,,12.2715614,,,19,0,0
3,25/03/2016,49,5,30,0,517,2,12,25/03/2016,1,1.906,0.395,9.864940686,1.511,79.27597062,19,0,0
5,27/06/2016,49,9,51,0,1149,2,12,27/06/2016,1,1.906,0.371,16.69391153,1.535,80.53515215,15,0,0
3,25/03/2016,49,5,30,0,574,2,11,25/03/2016,1,1.892,0.424,13.45783905,1.468,77.58985201,19,0,0
3,29/03/2016,49,6,31,67,685,2,13,26/03/2016,1,7.663,1.518,16.23075459,6.145,80.1905259,29,3,65.8
3,29/03/2016,49,6,31,67,685,2,13,26/03/2016,2,3.354,,12.01454487,,,29,3,65.8
3,29/03/2016,49,6,31,67,685,2,14,26/03/2016,1,9.142,1.821,18.61382965,7.321,80.08094509,29,3,65.8
3,29/03/2016,49,6,31,67,685,2,14,26/03/2016,2,4.537,,12.7988861,,,29,3,65.8
3,29/03/2016,49,6,31,67,686,2,13,26/03/2016,1,3.189,0.634,3.334702341,2.555,80.11915961,29,3,65.8
3,29/03/2016,49,6,31,67,686,2,13,26/03/2016,2,1.431,,10.88962125,,,29,3,65.8
3,29/03/2016,49,6,31,67,686,2,14,26/03/2016,1,7.456,1.402,16.02340001,6.054,81.19635193,29,3,65.8
3,29/03/2016,49,6,31,67,686,2,14,26/03/2016,2,1.195,,12.35612898,,,29,3,65.8
3,05/04/2016,49,6,31,145,688,2,14,30/03/2016,1,33.938,8.864,44.35384508,25.074,73.88178443,29,6,149.9
3,05/04/2016,49,6,31,145,688,2,14,30/03/2016,2,38.845,,49.87027818,,,29,6,149.9
3,05/04/2016,49,6,31,145,688,2,15,30/03/2016,1,34.355,8.539,42.36744834,25.816,75.14481153,29,6,149.9
3,05/04/2016,49,6,31,145,688,2,15,30/03/2016,2,32.067,,44.98392251,,,29,6,149.9
3,15/04/2016,49,6,31,700,689,2,11,20/03/2016,1,24.241,21.284,28.52978593,2.957,12.19834165,29,26,711.2
3,15/04/2016,49,6,31,700,689,2,11,20/03/2016,2,22.164,,27.6512837,,,29,26,711.2
3,15/04/2016,49,6,31,700,689,2,12,20/03/2016,1,24.08,21.201,27.56713981,2.879,11.95598007,29,26,711.2
3,15/04/2016,49,6,31,700,689,2,12,20/03/2016,2,23.983,,27.87065883,,,29,26,711.2
3,13/04/2016,49,6,31,600,690,2,11,22/03/2016,1,16.959,14.888,25.2421641,2.071,12.21180494,29,22,612.6
3,13/04/2016,49,6,31,600,690,2,11,22/03/2016,2,17.761,,22.43937133,,,29,22,612.6
3,13/04/2016,49,6,31,600,690,2,12,22/03/2016,1,18.033,15.821,26.41817508,2.212,12.26640049,29,22,612.6
3,13/04/2016,49,6,31,600,690,2,12,22/03/2016,2,18.365,,23.5452624,,,29,22,612.6
4,11/05/2016,49,8,41,0,898,2,14,11/05/2016,2,1.886,,10.14771611,,,24,0,0
5,27/06/2016,49,9,51,0,1136,2,12,27/06/2016,1,1.886,0.373,16.27270266,1.513,80.22269353,15,0,0
5,27/06/2016,49,9,51,0,1088,2,12,27/06/2016,1,1.87,0.389,17.25953487,1.481,79.19786096,15,0,0
5,28/06/2016,49,10,50,0,1246,2,13,28/06/2016,1,1.87,0.434,13.44859748,1.436,76.79144385,19,0,0
3,01/04/2016,49,6,31,90,701,2,12,28/03/2016,1,12.49,2.771,20.76550902,9.719,77.8142514,29,4,93.4
3,01/04/2016,49,6,31,90,701,2,12,28/03/2016,2,9.502,,18.47358984,,,29,4,93.4
3,01/04/2016,49,6,31,90,701,2,13,28/03/2016,1,14.893,3.416,23.47313907,11.477,77.06304976,29,4,93.4
3,01/04/2016,49,6,31,90,701,2,13,28/03/2016,2,11.325,,20.90074027,,,29,4,93.4
3,08/04/2016,49,6,31,290,702,2,10,28/03/2016,1,37.219,13.719,41.22950245,23.5,63.13979419,29,11,293.6
3,08/04/2016,46,6,31,290,702,2,10,28/03/2016,2,35.537,,40.14564906,,,29,11,293.6
3,08/04/2016,49,6,31,290,702,2,11,28/03/2016,1,36.064,12.916,39.57166755,23.148,64.18589175,29,11,293.6
3,08/04/2016,46,6,31,290,702,2,11,28/03/2016,2,34.123,,38.92956956,,,29,11,293.6
3,29/03/2016,49,6,31,67,706,2,12,26/03/2016,1,4.772,0.775,13.13445993,3.997,83.75943001,29,3,65.8
3,29/03/2016,49,6,31,67,706,2,12,26/03/2016,2,4.303,,12.66465656,,,29,3,65.8
3,29/03/2016,49,6,31,67,706,2,13,26/03/2016,1,9.177,1.714,16.84580633,7.463,81.3228724,29,3,65.8
3,29/03/2016,49,6,31,67,706,2,13,26/03/2016,2,5.077,,12.33809815,,,29,3,65.8
3,01/04/2016,49,6,31,90,707,2,12,28/03/2016,1,18.292,4.466,26.87796131,13.826,75.58495517,29,4,93.4
3,01/04/2016,49,6,31,90,707,2,12,28/03/2016,2,16.138,,23.41804486,,,29,4,93.4
3,01/04/2016,49,6,31,90,707,2,13,28/03/2016,1,21.353,5.371,28.54180649,15.982,74.84662577,29,4,93.4
3,01/04/2016,49,6,31,90,707,2,13,28/03/2016,2,19.737,,29.22697813,,,29,4,93.4
3,21/04/2016,49,6,31,700,708,2,13,27/03/2016,1,21.802,19.315,18.9744463,2.487,11.40721035,29,25,701.2
3,21/04/2016,49,6,31,700,708,2,13,27/03/2016,2,20.083,,20.85866832,,,29,25,701.2
3,21/04/2016,49,6,31,700,708,2,14,27/03/2016,1,29.855,26.474,25.9393563,3.381,11.32473623,29,25,701.2
3,21/04/2016,49,6,31,700,708,2,14,27/03/2016,2,24.635,,23.81572489,,,29,25,701.2
3,22/04/2016,49,6,31,800,714,2,11,24/03/2016,1,23.037,20.519,23.91789961,2.518,10.93024265,29,29,823.1
3,22/04/2016,49,6,31,800,714,2,11,24/03/2016,2,23.692,,22.27008184,,,29,29,823.1
3,22/04/2016,49,6,31,800,714,2,12,24/03/2016,1,20.408,18.258,22.28610925,2.15,10.53508428,29,29,823.1
3,22/04/2016,49,6,31,800,714,2,12,24/03/2016,2,25.856,,26.44121448,,,29,29,823.1
3,19/04/2016,49,6,31,500,716,2,12,01/04/2016,1,13.942,12.331,16.10954733,1.611,11.55501363,29,18,511.7
3,19/04/2016,49,6,31,500,716,2,12,01/04/2016,2,10.947,,14.81232908,,,29,18,511.7
3,19/04/2016,49,6,31,500,716,2,13,01/04/2016,1,23.095,15.023,24.27651284,8.072,34.95128816,29,18,511.7
3,19/04/2016,49,6,31,500,716,2,13,01/04/2016,2,15.805,,14.46974326,,,29,18,511.7
3,13/04/2016,49,6,31,240,720,2,14,,1,44.424,15.565,52.15318194,28.859,64.96263281,29,,246
3,13/04/2016,49,6,31,240,720,2,14,,2,38.642,,43.15579641,,,29,,246
3,13/04/2016,49,6,31,240,720,2,15,,1,46.396,16.497,51.52410622,29.899,64.44305544,29,,246
3,13/04/2016,49,6,31,240,720,2,15,,2,46.958,,50.98518467,,,29,,246
3,07/04/2016,49,6,31,400,721,2,12,23/03/2016,1,36.906,16.384,39.91425337,20.522,55.6061345,29,15,404
3,07/04/2016,49,6,31,400,721,2,12,23/03/2016,2,29.256,,31.85046429,,,29,15,404
3,07/04/2016,49,6,31,400,721,2,13,23/03/2016,1,39.523,17.878,45.64104619,21.645,54.76557954,29,15,404
3,07/04/2016,49,6,31,400,721,2,13,23/03/2016,2,40.763,,44.17854531,,,29,15,404
3,07/04/2016,49,6,31,400,722,2,12,23/03/2016,1,31.603,14.874,35.00285488,16.729,52.93484796,29,15,404
3,07/04/2016,49,6,31,400,722,2,12,23/03/2016,2,17.177,,23.75762554,,,29,15,404
3,07/04/2016,49,6,31,400,722,2,13,23/03/2016,1,38.069,16.801,42.18112973,21.268,55.86697838,29,15,404
3,07/04/2016,49,6,31,400,722,2,13,23/03/2016,2,33.198,,36.30007313,,,29,15,404
3,13/04/2016,49,6,31,240,726,2,12,,1,37.936,14.031,42.84927226,23.905,63.01402362,29,,246
3,13/04/2016,49,6,31,240,726,2,12,,2,29.903,,34.50199842,,,29,,246
3,13/04/2016,49,6,31,240,726,2,13,,1,32.654,12.464,37.35788198,20.19,61.83009739,29,,246
3,13/04/2016,49,6,31,240,726,2,13,,2,29.668,,33.86591071,,,29,,246
3,22/04/2016,49,6,31,800,727,2,12,24/03/2016,1,14.113,12.431,21.0890623,1.682,11.91808971,29,29,823.1
3,22/04/2016,49,6,31,800,727,2,12,24/03/2016,2,12.616,,19.08864158,,,29,29,823.1
3,22/04/2016,49,6,31,800,727,2,13,24/03/2016,1,11.027,9.677,17.8976049,1.35,12.24267707,29,29,823.1
3,22/04/2016,49,6,31,800,727,2,13,24/03/2016,2,13.137,,19.10967755,,,29,29,823.1
5,27/06/2016,49,9,51,0,1149,2,13,27/06/2016,1,1.868,0.387,16.25465085,1.481,79.28265525,15,0,0
5,28/06/2016,49,10,50,0,1246,2,12,28/06/2016,2,1.868,,13.64716737,,,19,0,0
2,16/02/2016,49,3,20,0,303,2,10,16/02/2016,2,3.363,,11.0241664,,,19,0,0
4,11/05/2016,49,8,41,0,898,2,13,11/05/2016,2,1.817,,10.47942597,,,24,0,0
3,01/04/2016,49,6,31,90,733,2,11,28/03/2016,1,12.186,2.628,20.2606457,9.558,78.43426883,29,4,93.4
3,01/04/2016,49,6,31,90,733,2,11,28/03/2016,2,6.392,,14.75723487,,,29,4,93.4
3,01/04/2016,49,6,31,90,733,2,12,28/03/2016,1,11.442,2.519,19.01451482,8.923,77.98461807,29,4,93.4
3,01/04/2016,49,6,31,90,733,2,12,28/03/2016,2,12.919,,22.69781326,,,29,4,93.4
3,01/04/2016,49,6,31,90,734,2,12,28/03/2016,1,8.832,1.747,16.50021537,7.085,80.2196558,29,4,93.4
3,01/04/2016,49,6,31,90,734,2,12,28/03/2016,2,10.014,,20.48903625,,,29,4,93.4
3,01/04/2016,49,6,31,90,734,2,13,28/03/2016,1,12.592,2.698,21.3685402,9.894,78.57369759,29,4,93.4
3,01/04/2016,49,6,31,90,734,2,13,28/03/2016,2,7.004,,17.17336646,,,29,4,93.4
3,07/04/2016,49,6,31,290,735,2,14,26/03/2016,1,39.352,14.407,48.27454948,24.945,63.38940842,29,12,292.5
3,07/04/2016,49,6,31,290,735,2,14,26/03/2016,2,25.535,,30.82771539,,,29,12,292.5
3,07/04/2016,49,6,31,290,735,2,15,26/03/2016,1,39.675,14.674,50.40118603,25.001,63.01449275,29,12,292.5
3,07/04/2016,49,6,31,290,735,2,15,26/03/2016,2,37.127,,43.3411133,,,29,12,292.5
3,11/04/2016,49,6,31,240,738,2,13,02/04/2016,1,29.491,9.047,34.18946398,20.444,69.32284426,29,9,242.7
3,11/04/2016,49,6,31,240,738,2,13,02/04/2016,2,31.052,,34.65125364,,,29,9,242.7
3,11/04/2016,49,6,31,240,738,2,14,02/04/2016,1,34.562,10.555,40.27086318,24.007,69.46067936,29,9,242.7
3,11/04/2016,49,6,31,240,738,2,14,02/04/2016,2,32.265,,37.56924341,,,29,9,242.7
3,12/04/2016,49,6,31,240,739,2,,03/04/2016,1,,,,,,29,9,244.7
3,12/04/2016,49,6,31,240,739,2,,03/04/2016,1,,,,,,29,9,244.7
3,12/04/2016,49,6,31,240,739,2,,03/04/2016,2,,,,,,29,9,244.7
3,12/04/2016,49,6,31,240,739,2,,03/04/2016,2,,,,,,29,9,244.7
3,20/04/2016,49,6,31,500,740,2,10,02/04/2016,1,20.601,17.585,14.5659077,3.016,14.64006602,29,18,503.5
3,20/04/2016,49,6,31,500,740,2,10,02/04/2016,2,29.965,,31.85947971,,,29,18,503.5
3,20/04/2016,49,6,31,500,740,2,11,02/04/2016,1,26.956,22.52,24.33761733,4.436,16.45644754,29,18,503.5
3,20/04/2016,49,6,31,500,740,2,11,02/04/2016,2,25.902,,25.58575164,,,29,18,503.5
3,11/04/2016,49,6,31,500,741,2,12,22/03/2016,1,32.565,18.149,33.86290557,14.416,44.2683863,29,20,505.8
3,11/04/2016,49,6,31,500,741,2,12,22/03/2016,2,27.929,,30.02033477,,,29,20,505.8
3,11/04/2016,49,6,31,500,741,2,13,22/03/2016,1,36.828,15.476,39.13492071,21.352,57.97762572,29,20,505.8
3,11/04/2016,49,6,31,500,741,2,13,22/03/2016,2,31.073,,34.47194703,,,29,20,505.8
3,07/04/2016,49,6,31,290,742,2,12,27/03/2016,1,25.603,8.395,36.40525298,17.208,67.21087373,29,11,291.6
3,07/04/2016,49,6,31,290,742,2,12,27/03/2016,2,22.845,,29.33516313,,,29,11,291.6
3,07/04/2016,49,6,31,290,742,2,13,27/03/2016,1,22.029,6.644,32.92530227,15.385,69.83975668,29,11,291.6
3,07/04/2016,49,6,31,290,742,2,13,27/03/2016,2,21.714,,27.90171193,,,29,11,291.6
3,07/04/2016,49,6,31,400,749,2,12,20/03/2016,1,32.408,17.776,37.1114606,14.632,45.14934584,29,18,
3,07/04/2016,49,6,31,400,749,2,12,20/03/2016,2,30.189,,34.28763185,,,29,18,
3,07/04/2016,49,6,31,400,749,2,13,20/03/2016,1,30.635,19.334,33.93302547,11.301,36.88917904,29,18,
3,07/04/2016,49,6,31,400,749,2,13,20/03/2016,2,30.125,,34.02317964,,,29,18,
3,05/04/2016,49,6,31,145,750,2,12,30/03/2016,1,31.54,7.857,42.85327911,23.683,75.08877616,29,6,149.9
3,05/04/2016,49,6,31,145,750,2,12,30/03/2016,2,29.335,,41.24552986,,,29,6,149.9
3,05/04/2016,49,6,31,145,750,2,13,30/03/2016,1,33.313,8.754,44.82965872,24.559,73.7219704,29,6,149.9
3,05/04/2016,49,6,31,145,750,2,13,30/03/2016,2,29.747,,41.25755041,,,29,6,149.9
3,06/04/2016,49,6,31,145,752,2,11,31/03/2016,1,17.516,3.787,31.10919673,13.729,78.37976707,29,6,150.8
3,06/04/2016,49,6,31,145,752,2,11,31/03/2016,2,15.609,,26.59447656,,,29,6,150.8
3,06/04/2016,49,6,31,145,752,2,12,31/03/2016,1,19.302,4.929,30.89483016,14.373,74.46378614,29,6,150.8
3,06/04/2016,49,6,31,145,752,2,12,31/03/2016,2,18.75,,29.2400004,,,29,6,150.8
3,22/04/2016,49,6,31,800,754,2,12,24/03/2016,1,9.215,7.839,19.58849633,1.376,14.9321758,29,29,823.1
3,22/04/2016,49,6,31,800,754,2,12,24/03/2016,2,8.531,,16.79972753,,,29,29,823.1
3,22/04/2016,49,6,31,800,754,2,13,24/03/2016,1,8.817,7.526,14.7822777,1.291,14.64216854,29,29,823.1
3,22/04/2016,49,6,31,800,754,2,13,24/03/2016,2,9.841,,9.497240281,,,29,29,823.1
3,22/04/2016,49,6,31,800,756,2,13,24/03/2016,1,12.231,10.727,16.09852848,1.504,12.29662333,29,29,823.1
3,22/04/2016,49,6,31,800,756,2,13,24/03/2016,2,9.255,,10.71331978,,,29,29,823.1
3,22/04/2016,49,6,31,800,756,2,14,24/03/2016,1,15.473,13.672,18.24419758,1.801,11.63963032,29,29,823.1
3,22/04/2016,49,6,31,800,756,2,14,24/03/2016,2,11.374,,18.24519929,,,29,29,823.1
3,12/04/2016,49,6,31,500,761,2,11,24/03/2016,1,43.667,20.646,45.68512156,23.021,52.71944489,29,19,506.6
3,12/04/2016,49,6,31,500,761,2,11,24/03/2016,2,43.334,,46.55360667,,,29,19,506.6
3,12/04/2016,49,6,31,500,761,2,12,24/03/2016,1,32.466,16.53,35.76716185,15.936,49.08519682,29,19,506.6
3,12/04/2016,49,6,31,500,761,2,12,24/03/2016,2,38.701,,40.81078645,,,29,19,506.6
3,29/03/2016,49,6,31,67,762,2,11,26/03/2016,1,9.989,2.028,18.0598824,7.961,79.69766743,29,3,65.8
3,29/03/2016,49,6,31,67,762,2,11,26/03/2016,2,6.057,,14.82234621,,,29,3,65.8
3,29/03/2016,49,6,31,67,762,2,12,26/03/2016,1,10.492,2.103,18.36340142,8.389,79.95615707,29,3,65.8
3,29/03/2016,49,6,31,67,762,2,12,26/03/2016,2,8.087,,16.55530958,,,29,3,65.8
3,06/04/2016,49,6,31,145,763,2,12,31/03/2016,1,31.009,8.103,36.31109197,22.906,73.86887678,29,6,150.8
3,06/04/2016,49,6,31,145,763,2,12,31/03/2016,2,27.086,,36.88908033,,,29,6,150.8
3,06/04/2016,49,6,31,145,763,2,13,31/03/2016,1,32.352,7.119,40.46118863,25.233,77.99517804,29,6,150.8
3,06/04/2016,49,6,31,145,763,2,13,31/03/2016,2,21.911,,32.50658626,,,29,6,150.8
3,06/04/2016,49,6,31,145,766,2,11,31/03/2016,1,27.067,5.957,38.67313105,21.11,77.99165035,29,6,150.8
3,06/04/2016,49,6,31,145,766,2,11,31/03/2016,2,22.411,,33.10761402,,,29,6,150.8
3,06/04/2016,49,6,31,145,766,2,12,31/03/2016,1,26.497,5.931,38.30249727,20.566,77.61633393,29,6,150.8
3,06/04/2016,49,6,31,145,766,2,12,31/03/2016,2,20.229,,31.62307546,,,29,6,150.8
3,01/04/2016,49,6,31,90,768,2,13,28/03/2016,1,18.813,4.086,30.00430737,14.727,78.28097592,29,4,93.4
3,01/04/2016,49,6,31,90,768,2,13,28/03/2016,2,14.624,,23.70453475,,,29,4,93.4
3,01/04/2016,49,6,31,90,768,2,14,28/03/2016,1,19.185,4.067,30.17660199,15.118,78.80114673,29,4,93.4
3,01/04/2016,49,6,31,90,768,2,14,28/03/2016,2,14.692,,22.77093831,,,29,4,93.4
4,08/06/2016,49,7,40,700,769,2,10,03/05/2016,1,80.128,46.078,76.75066659,34.05,42.49450879,19,36,702.3
4,08/06/2016,49,7,40,700,769,2,10,03/05/2016,2,74.148,,69.05234458,,,19,36,702.3
4,08/06/2016,49,7,40,700,769,2,11,03/05/2016,1,83.954,47.986,78.78149997,35.968,42.84250899,19,36,702.3
4,08/06/2016,49,7,40,700,769,2,11,03/05/2016,2,81.738,,78.96593894,,,19,36,702.3
4,25/05/2016,49,7,40,266,770,2,12,11/05/2016,1,53.421,16.749,59.67557711,36.672,68.64716123,19,14,274.3
4,25/05/2016,49,7,40,266,770,2,12,11/05/2016,2,45.928,,51.06604681,,,19,14,274.3
4,25/05/2016,49,7,40,266,770,2,13,11/05/2016,1,54.36,17.458,60.21561398,36.902,67.88447388,19,14,274.3
4,25/05/2016,49,7,40,266,770,2,13,11/05/2016,2,45.177,,50.61417922,,,19,14,274.3
4,07/06/2016,49,7,40,700,771,2,11,02/05/2016,1,60.642,31.927,61.42819911,28.715,47.35167046,19,36,702.5
4,07/06/2016,49,7,40,700,771,2,11,02/05/2016,2,53.291,,55.96419478,,,19,36,702.5
4,07/06/2016,49,7,40,700,771,2,12,02/05/2016,1,71.807,40.212,70.31434815,31.595,43.99988859,19,36,702.5
4,07/06/2016,49,7,40,700,771,2,12,02/05/2016,2,65.458,,65.7544957,,,19,36,702.5
4,30/05/2016,49,7,40,500,772,2,11,04/05/2016,1,64.236,29.799,64.81470347,34.437,53.61012516,19,26,506.5
4,30/05/2016,49,7,40,500,772,2,11,04/05/2016,2,62.067,,63.94383982,,,19,26,506.5
4,30/05/2016,49,7,40,500,772,2,12,04/05/2016,1,59.151,26.351,61.22201511,32.8,55.4513026,19,26,506.5
4,30/05/2016,49,7,40,500,772,2,12,04/05/2016,2,55.337,,57.50005011,,,19,26,506.5
4,08/06/2016,49,7,40,600,773,2,12,08/05/2016,1,69.176,35.59,67.97778713,33.586,48.55152076,19,31,605.5
4,08/06/2016,49,7,40,600,773,2,12,08/05/2016,2,66.181,,64.37421062,,,19,31,605.5
4,08/06/2016,49,7,40,600,773,2,13,08/05/2016,1,61.376,30.838,61.76299593,30.538,49.7556048,19,31,605.5
4,08/06/2016,49,7,40,600,773,2,13,08/05/2016,2,54.071,,55.94414707,,,19,31,605.5
4,24/06/2016,49,7,40,900,774,2,12,09/05/2016,1,28.885,25.39,37.64319965,3.495,12.09970573,19,46,902.1
4,24/06/2016,49,7,40,900,774,2,12,09/05/2016,2,26.429,,36.08229842,,,19,46,902.1
4,24/06/2016,49,7,40,900,774,2,13,09/05/2016,1,29.274,25.824,39.4378348,3.45,11.78520189,19,46,902.1
4,24/06/2016,49,7,40,900,774,2,13,09/05/2016,2,22.339,,33.28351022,,,19,46,902.1
4,18/05/2016,49,7,40,230,775,2,12,06/05/2016,1,43.338,12.91,45.85641447,30.428,70.21090037,19,12,235.9
4,18/05/2016,49,7,40,230,775,2,12,06/05/2016,2,40.418,,47.3389496,,,19,12,235.9
4,18/05/2016,49,7,40,230,775,2,13,06/05/2016,1,46.456,13.527,50.88300995,32.929,70.88212502,19,12,235.9
4,18/05/2016,49,7,40,230,775,2,13,06/05/2016,2,38.469,,46.08781016,,,19,12,235.9
4,17/05/2016,49,7,40,190,776,2,11,07/05/2016,1,35.44,9.049,42.55276523,26.391,74.46670429,19,10,197.1
4,17/05/2016,49,7,40,190,776,2,11,07/05/2016,2,39.273,,47.29387252,,,19,10,197.1
4,17/05/2016,49,7,40,190,776,2,12,07/05/2016,1,40.087,10.504,48.40978073,29.583,73.79699154,19,10,197.1
4,17/05/2016,49,7,40,190,776,2,12,07/05/2016,2,36.274,,45.99264743,,,19,10,197.1
4,12/05/2016,49,7,40,19,777,2,11,11/05/2016,1,7.194,1.203,15.46369029,5.991,83.27773144,19,1,20.3
4,12/05/2016,49,7,40,19,777,2,11,11/05/2016,2,3.47,,11.13137224,,,19,1,20.3
4,12/05/2016,49,7,40,19,777,2,12,11/05/2016,1,8.347,1.463,13.81352196,6.884,82.4727447,19,1,20.3
4,12/05/2016,49,7,40,19,777,2,12,11/05/2016,2,5.266,,13.73236614,,,19,1,20.3
4,18/05/2016,49,7,40,230,779,2,12,06/05/2016,1,43.658,12.897,46.37730519,30.761,70.4590224,19,12,235.9
4,18/05/2016,49,7,40,230,779,2,12,06/05/2016,2,38.519,,46.83909485,,,19,12,235.9
4,18/05/2016,49,7,40,230,779,2,13,06/05/2016,1,44.042,12.681,50.46830079,31.361,71.20702965,19,12,235.9
4,18/05/2016,49,7,40,230,779,2,13,06/05/2016,2,42.021,,48.24349638,,,19,12,235.9
4,24/05/2016,49,7,40,323,780,2,12,07/05/2016,1,39.548,15.807,39.85615402,23.741,60.03084859,19,17,332
4,24/05/2016,49,7,40,323,780,2,12,07/05/2016,2,32.499,,36.10073225,,,19,17,332
4,24/05/2016,49,7,40,323,780,2,13,07/05/2016,1,46.652,19.631,44.76855423,27.021,57.9203464,19,17,332
4,24/05/2016,49,7,40,323,780,2,13,07/05/2016,2,46.113,,47.33394104,,,19,17,332
4,25/05/2016,49,7,40,266,781,2,11,11/05/2016,1,37.298,11.224,43.32117666,26.074,69.90723363,19,14,274.3
4,25/05/2016,49,7,40,266,781,2,11,11/05/2016,2,25.783,,31.98441007,,,19,14,274.3
4,25/05/2016,49,7,40,266,781,2,12,11/05/2016,1,37.752,12.928,43.57566528,24.824,65.75545667,19,14,274.3
4,25/05/2016,49,7,40,266,781,2,12,11/05/2016,2,30.745,,36.65537833,,,19,14,274.3
4,19/05/2016,49,7,40,130,783,2,10,12/05/2016,1,24.523,5.663,26.21332959,18.86,76.90739306,19,7,138.1
4,19/05/2016,49,7,40,130,783,2,10,12/05/2016,2,18.96,,26.55097788,,,19,7,138.1
4,19/05/2016,49,7,40,130,783,2,11,12/05/2016,1,27.752,6.396,35.05931388,21.356,76.9530124,19,7,138.1
4,19/05/2016,49,7,40,130,783,2,11,12/05/2016,2,18.277,,26.86858769,,,19,7,138.1
4,30/05/2016,49,7,40,500,785,2,13,04/05/2016,1,60.246,28.347,61.61786223,31.899,52.94791355,19,26,506.5
4,30/05/2016,49,7,40,500,785,2,13,04/05/2016,2,58.525,,58.79081234,,,19,26,506.5
4,30/05/2016,49,7,40,500,785,2,14,04/05/2016,1,63.047,29.116,63.52293909,33.931,53.81857979,19,26,506.5
4,30/05/2016,49,7,40,500,785,2,14,04/05/2016,2,60.071,,61.242058,,,19,26,506.5
4,13/05/2016,49,7,40,76,789,2,12,09/05/2016,1,15.624,3.035,20.7037512,12.589,80.57475678,19,4,79.5
4,13/05/2016,49,7,40,76,789,2,12,09/05/2016,2,16.909,,26.29949503,,,19,4,79.5
4,13/05/2016,49,7,40,76,789,2,13,09/05/2016,1,11.325,2.215,15.8955194,9.11,80.4415011,19,4,79.5
4,13/05/2016,49,7,40,76,789,2,13,09/05/2016,2,16.604,,26.19429304,,,19,4,79.5
4,17/05/2016,49,7,40,190,790,2,13,07/05/2016,1,29.018,7.485,33.71565377,21.533,74.20566545,19,10,197.1
4,17/05/2016,49,7,40,190,790,2,13,07/05/2016,2,20.492,,29.08172976,,,19,10,197.1
4,17/05/2016,49,7,40,190,790,2,14,07/05/2016,1,30.192,7.59,32.98841018,22.602,74.8608903,19,10,197.1
4,17/05/2016,49,7,40,190,790,2,14,07/05/2016,2,19.166,,28.05397229,,,19,10,197.1
4,08/06/2016,49,7,40,600,799,2,11,08/05/2016,1,61.411,33.692,60.19426234,27.719,45.13686473,19,31,605.5
4,08/06/2016,49,7,40,600,799,2,11,08/05/2016,2,57.37,,57.84767747,,,19,31,605.5
4,08/06/2016,49,7,40,600,799,2,12,08/05/2016,1,55.288,29.378,56.46238047,25.91,46.86369556,19,31,605.5
4,08/06/2016,49,7,40,600,799,2,12,08/05/2016,2,50.206,,51.96968786,,,19,31,605.5
4,22/06/2016,49,7,40,800,800,2,11,12/05/2016,1,28.583,21.969,34.20440649,6.614,23.13962845,19,41,803.3
4,22/06/2016,49,7,40,800,800,2,11,12/05/2016,2,25.197,,31.21128285,,,19,41,803.3
4,22/06/2016,49,7,40,800,800,2,12,12/05/2016,1,32.802,25.495,37.93227882,7.307,22.27608073,19,41,803.3
4,22/06/2016,49,7,40,800,800,2,12,12/05/2016,2,27.237,,33.75734248,,,19,41,803.3
4,08/06/2016,49,7,40,700,801,2,11,03/05/2016,1,59.691,29.602,58.97135182,30.089,50.40793419,19,36,702.3
4,08/06/2016,49,7,40,700,801,2,11,03/05/2016,2,52.737,,56.01030453,,,19,36,702.3
